physics	proton	8.12	0.3956277806156169
physics	chemistry	7.35	0.9241972716042629
space	chemistry	4.88	0.30407792171676723
alcohol	chemistry	5.54	0.4549962547808508
vodka	gin	8.46	0.6565457749739196
vodka	brandy	8.13	0.7414332816549033
drink	car	3.04	0.4081727544415116
drink	ear	1.31	0.4634547923120663
drink	mouth	5.96	0.3655012325016825
drink	eat	6.87	0.821867361120427
baby	mother	7.85	0.6949988104711708
drink	mother	2.65	0.38686344437583936
car	automobile	8.94	0.5592154927224116
gem	jewel	8.96	0.5357459963615596
journey	voyage	9.29	0.6987518517860557
boy	lad	8.83	0.5096620188226902
coast	shore	9.10	0.8522466837907531
asylum	madhouse	8.87	-1
magician	wizard	9.02	0.6571615632023913
midday	noon	9.29	0.8126052525661135
furnace	stove	8.79	0.7194958458049052
food	fruit	7.52	0.7274264532033454
bird	cock	7.10	0.45453398251536276
bird	crane	7.38	0.43023118444691494
tool	implement	6.46	0.5555750655133312
brother	monk	6.27	0.46825010310598664
crane	implement	2.69	0.26620767382077515
lad	brother	4.46	0.2572279990424208
journey	car	5.85	0.26261293215327847
monk	oracle	5.00	0.30526168287471683
cemetery	woodland	2.08	0.4635048860287744
food	rooster	4.42	0.3471252521088767
coast	hill	4.38	0.595797814134858
forest	graveyard	1.85	0.4616606528510427
shore	woodland	3.08	0.5145478673342297
monk	slave	0.92	0.4359283405905662
coast	forest	3.15	0.4793808782093067
lad	wizard	0.92	0.6431885620400994
chord	smile	0.54	0.49648998130687744
glass	magician	2.08	0.2149566609491109
noon	string	0.54	0.07416208502009475
rooster	voyage	0.62	0.13683123855489804
money	dollar	8.42	0.3794853982115561
money	cash	9.08	0.7678089674632682
money	currency	9.04	0.40214659601067776
money	wealth	8.27	0.622053971512443
money	property	7.57	0.5503638499548348
money	possession	7.29	0.4075008890352509
money	bank	8.50	0.3207396879823452
money	deposit	7.73	0.49725851226657125
money	withdrawal	6.88	0.19975890366387192
money	laundering	5.65	0.3673208759946839
money	operation	3.31	0.2287850631762017
tiger	jaguar	8.00	0.39220037268484637
tiger	feline	8.00	0.5238706204033201
tiger	carnivore	7.08	-1
tiger	mammal	6.85	0.4521443160201674
tiger	animal	7.00	0.601842062496819
tiger	organism	4.77	0.4637157818040017
tiger	fauna	5.62	0.4475357409340112
tiger	zoo	5.87	0.37413364470806043
psychology	psychiatry	8.08	0.6691329446221864
psychology	anxiety	7.00	0.5599728312046305
psychology	fear	6.85	0.23400373800244592
psychology	depression	7.42	0.41792619274267706
psychology	clinic	6.58	0.4036648333945421
psychology	doctor	6.42	0.37278727886443436
psychology	Freud	8.21	0.4745596382608286
psychology	mind	7.69	0.4665489157038617
psychology	health	7.23	0.5219485530446543
psychology	science	6.71	0.8320292742989583
psychology	discipline	5.58	0.7785671086074823
psychology	cognition	7.48	0.6937582626548469
planet	star	8.45	0.416089717773978
planet	constellation	8.06	0.5925304158742836
planet	moon	8.08	0.7384970816589852
planet	sun	8.02	0.799788712639746
planet	galaxy	8.11	0.7208178648644016
planet	space	7.92	0.47018154675144225
planet	astronomer	7.94	-0.04060692896358209
precedent	example	5.85	0.36577943583491473
precedent	information	3.85	0.369322204873734
precedent	cognition	2.81	0.4669511673447157
precedent	law	6.65	0.551888380567746
precedent	collection	2.50	0.11796834091977114
precedent	group	1.77	0.0969189038977339
precedent	antecedent	6.04	-1
cup	coffee	6.58	0.13138557730279626
cup	tableware	6.85	0.31979253332378554
cup	article	2.40	-0.15077828621951617
cup	artifact	2.92	0.01102207706326558
cup	object	3.69	0.032706227925824366
cup	entity	2.15	0.042975085427880755
cup	drink	7.25	0.11844955939638202
cup	food	5.00	0.07741491473199785
cup	substance	1.92	-0.049285906566155176
cup	liquid	5.90	0.09819080330127775
jaguar	cat	7.42	0.5137382663682327
jaguar	car	7.27	0.05524898261741087
energy	secretary	1.81	-0.12647501089029164
secretary	senate	5.06	0.4357150984922762
energy	laboratory	5.09	0.4571756628857527
computer	laboratory	6.78	0.6206098708868588
weapon	secret	6.06	0.46400014229101516
FBI	fingerprint	6.94	0.30185896143304236
FBI	investigation	8.31	0.6223451813607443
investigation	effort	4.59	0.45272094438591204
Mars	water	2.94	0.21665729006519652
Mars	scientist	5.63	-0.008240086974936014
news	report	8.16	0.48312328985873143
canyon	landscape	7.53	0.3585246302573166
image	surface	4.56	0.5526403881350938
discovery	space	6.34	0.28697498301271707
water	seepage	6.56	0.311995289418219
sign	recess	2.38	0.21335461586938928
Wednesday	news	2.22	0.331733470624989
mile	kilometer	8.66	0.741991703341274
computer	news	4.47	0.287626906816804
territory	surface	5.34	0.24910005769322782
atmosphere	landscape	3.69	0.5831766559627943
president	medal	3.00	0.03818285973670188
war	troops	8.13	0.5853999837594855
record	number	6.31	0.24338384137289476
skin	eye	6.22	0.7566212634881391
Japanese	American	6.50	0.40513401040505465
theater	history	3.91	0.23883358809535543
volunteer	motto	2.56	0.040337763770209666
prejudice	recognition	3.00	0.4418554535882659
decoration	valor	5.63	0.4266874094964061
century	year	7.59	0.2754885172748063
century	nation	3.16	0.3533240449651852
delay	racism	1.19	0.1833118609461133
delay	news	3.31	0.1850329099282544
minister	party	6.63	0.45536879357738347
peace	plan	4.75	0.5020044692437755
minority	peace	3.69	0.4289178448162143
attempt	peace	4.25	0.42549137955247435
government	crisis	6.56	0.5533735867125993
deployment	departure	4.25	0.25056603735720673
deployment	withdrawal	5.88	0.6279168384612169
energy	crisis	5.94	0.30053564152055545
announcement	news	7.56	0.45032222062069693
announcement	effort	2.75	0.43036470578981395
stroke	hospital	7.03	0.22480883394053358
disability	death	5.47	0.29220468890518
victim	emergency	6.47	0.263822801660855
treatment	recovery	7.91	0.6696968854371018
journal	association	4.97	0.3847183260053524
doctor	personnel	5.00	0.00474946111165066
doctor	liability	5.19	0.08157954614783473
liability	insurance	7.03	0.8079179354949889
school	center	3.44	0.263299916895865
reason	hypertension	2.31	0.11001340117922746
reason	criterion	5.91	0.6152329669402894
hundred	percent	7.38	0.41380119911149527
Harvard	Yale	8.13	0.8887285212407223
hospital	infrastructure	4.63	0.19848708148795624
death	row	5.25	0.12268894115306853
death	inmate	5.03	0.22511060189343013
lawyer	evidence	6.69	0.06479629537546228
life	death	7.88	0.3596996708613696
life	term	4.50	0.2831589540258273
word	similarity	4.75	0.38762177366011674
board	recommendation	4.47	0.4169911091974314
governor	interview	3.25	-0.04368312332119047
OPEC	country	5.63	-0.025134102808100352
peace	atmosphere	3.69	0.1175229021399729
peace	insurance	2.94	0.24230491208674684
territory	kilometer	5.28	0.17968407182327636
travel	activity	5.00	0.22482945768263113
competition	price	6.44	0.2629567898799397
consumer	confidence	4.13	0.3958452570262304
consumer	energy	4.75	0.6081111003514007
problem	airport	2.38	0.21375525648981475
car	flight	4.94	0.4931489400477748
credit	card	8.06	0.6486665795899935
credit	information	5.31	0.5921765828823045
hotel	reservation	8.03	0.2647933819729476
grocery	money	5.94	0.205727197467835
registration	arrangement	6.00	0.25809375996115624
arrangement	accommodation	5.41	0.36312055156439255
month	hotel	1.81	0.17499337093362244
type	kind	8.97	0.6180710774294627
arrival	hotel	6.00	0.21664938825532531
bed	closet	6.72	0.6432962990441692
closet	clothes	8.00	0.5425185256635149
situation	conclusion	4.81	0.5598720426164795
situation	isolation	3.88	0.47995920439203144
impartiality	interest	5.16	0.12220318489956677
direction	combination	2.25	0.39330399842575525
street	place	6.44	0.2942806786440576
street	avenue	8.88	0.5137945022179827
street	block	6.88	0.493878541124357
street	children	4.94	0.11742130303920599
listing	proximity	2.56	0.19176640654776103
listing	category	6.38	0.49810885572684754
cell	phone	7.81	0.37044123901482934
production	hike	1.75	0.12513961940113336
benchmark	index	4.25	0.48741957958406074
media	trading	3.88	0.34813059714236344
media	gain	2.88	0.24925733023613703
dividend	payment	7.63	0.5205725210672627
dividend	calculation	6.48	0.49778792869164584
calculation	computation	8.44	0.8283590097427277
currency	market	7.50	0.6519754707596636
OPEC	oil	8.59	0.23471532238053947
oil	stock	6.34	0.6524978391306798
announcement	production	3.38	0.3079350266606478
announcement	warning	6.00	0.37144513485995734
profit	warning	3.88	0.4178748744790944
profit	loss	7.63	0.4200958333758422
dollar	yen	7.78	0.414097900442717
dollar	buck	9.22	0.1786763907097101
dollar	profit	7.38	0.5089124266749866
dollar	loss	6.09	0.1975374747435293
computer	software	8.50	0.8239264011045634
network	hardware	8.31	0.5914192908345521
phone	equipment	7.13	0.37888020414016527
equipment	maker	5.91	0.3144820619694196
luxury	car	6.47	0.45625968811699674
five	month	3.38	0.18964398886085468
report	gain	3.63	0.08933018722378178
investor	earning	7.13	0.24174277578619857
liquid	water	7.89	0.6771964535381548
baseball	season	5.97	0.49633891981590816
game	victory	7.03	0.508729646985755
game	team	7.69	0.5936687218735817
marathon	sprint	7.47	0.7139175543786799
game	series	6.19	0.47443762884252355
game	defeat	6.97	0.38398003707536804
seven	series	3.56	0.20581912975101924
seafood	sea	7.47	0.36134011968395585
seafood	food	8.34	0.6369526055867765
seafood	lobster	8.70	0.6144026017747861
lobster	food	7.81	0.2782646687585353
lobster	wine	5.70	0.3380821403444339
food	preparation	6.22	0.34702214295725003
video	archive	6.34	0.47489618207809214
start	year	4.06	0.18474738835326054
start	match	4.47	0.38889416913162794
game	round	5.97	0.5733199046498232
boxing	round	7.61	0.3142605959752955
championship	tournament	8.36	0.833439566275372
fighting	defeating	7.41	0.22226406701992465
line	insurance	2.69	0.05216316842666301
day	summer	3.94	0.40945823164293627
summer	drought	7.16	0.4622157617271553
summer	nature	5.63	-0.057599110720890544
day	dawn	7.53	0.4111758735615109
nature	environment	8.31	0.6897703475505046
environment	ecology	8.81	0.6467539014056075
nature	man	6.25	0.32679928331689806
man	woman	8.30	0.8216407233050117
man	governor	5.25	0.2641265050059662
murder	manslaughter	8.53	0.6830909779388687
soap	opera	7.94	0.7806800812569209
opera	performance	6.88	0.3501893913748637
life	lesson	5.94	0.33226054659099946
focus	life	4.06	0.34287653461756884
production	crew	6.25	0.1455321566703648
television	film	7.72	0.5491532470141778
lover	quarrel	6.19	0.515835654603329
viewer	serial	2.97	0.41274957420018293
possibility	girl	1.94	0.26052975210014984
population	development	3.75	0.15241370578325344
morality	importance	3.31	0.5943565471699556
morality	marriage	3.69	0.3737102847010328
Mexico	Brazil	7.44	0.6306503514954195
gender	equality	6.41	0.7597589094324292
change	attitude	5.44	0.47673600170458724
family	planning	6.25	0.05422797746638981
opera	industry	2.63	0.11399303349660445
sugar	approach	0.88	0.13413573688576488
practice	institution	3.19	0.5931613738789792
ministry	culture	4.69	0.3640331280158851
problem	challenge	6.75	0.531599861355689
size	prominence	5.31	0.22291524897267784
country	citizen	7.31	0.28165135715946826
planet	people	5.75	0.2585767206433182
development	issue	3.97	0.1940383322263103
experience	music	3.47	0.4386931205334716
music	project	3.63	0.3087149256909104
glass	metal	5.56	0.7689833153583817
aluminum	metal	7.83	0.7904549848746637
chance	credibility	3.88	0.3149112903495659
exhibit	memorabilia	5.31	0.16863487914538838
concert	virtuoso	6.81	0.3070233007968472
rock	jazz	7.59	0.7349065185971143
museum	theater	7.19	0.5716434886754251
observation	architecture	4.38	0.36826716938135756
space	world	6.53	0.2536907370711076
preservation	world	6.19	0.2605491200635467
admission	ticket	7.69	0.4781443411706268
shower	thunderstorm	6.31	0.5780877853094758
shower	flood	6.03	0.25823967190756664
weather	forecast	8.34	0.3984709181884667
disaster	area	6.25	0.2584344810960693
governor	office	6.34	0.5140754147185129
architecture	century	3.78	0.3959747178316627
